1673878081.2600567,1566.0,False,1.6477547883987427,1131.0,-0.02500000037252903,0.0,False,-0.3579677641391754,170.0,0.125,0.0,False
1673878081.3103015,1567.0,False,1.6477547883987427,1131.0,-0.02500000037252903,0.0,False,-0.3579677641391754,170.0,0.20000000298023224,0.0,False
1673878081.3606718,1566.0,False,1.6477547883987427,1131.0,0.13750000298023224,0.0,False,-0.3579677641391754,170.0,0.2750000059604645,0.0,False
1673878081.4108567,1567.0,False,1.6477547883987427,1131.0,0.07500000298023224,0.0,False,-0.3579677641391754,170.0,0.15000000596046448,0.0,False
1673878081.4611807,1566.0,False,1.6477547883987427,1131.0,0.10000000149011612,0.0,False,-0.3579677641391754,170.0,0.0625,0.0,False
1673878081.5114233,1568.0,False,1.6477547883987427,1131.0,0.02500000037252903,0.0,False,-0.3579677641391754,170.0,0.16249999403953552,0.0,False
1673878081.5616171,1568.0,False,1.6477547883987427,1131.0,0.1875,0.0,False,-0.3579677641391754,170.0,0.17499999701976776,0.0,False
1673878081.611984,1567.0,False,1.6477547883987427,1131.0,-0.07500000298023224,0.0,False,-0.3579677641391754,170.0,0.13750000298023224,0.0,False
1673878081.66235,1568.0,False,1.6477547883987427,1131.0,0.125,0.0,False,-0.3579677641391754,170.0,0.125,0.0,False
1673878081.7125597,1567.0,False,1.6477547883987427,1131.0,0.23749999701976776,0.0,False,-0.3579677641391754,170.0,0.012500000186264515,0.0,False
1673878081.7629209,1567.0,False,1.6477547883987427,1131.0,0.03750000149011612,0.0,False,-0.3579677641391754,170.0,0.07500000298023224,0.0,False
1673878081.8132322,1566.0,False,1.6477547883987427,1131.0,-0.08749999850988388,0.0,False,-0.3579677641391754,170.0,0.13750000298023224,0.0,False
1673878081.8634236,1568.0,False,1.6477547883987427,1131.0,0.0625,0.0,False,-0.3579677641391754,170.0,0.15000000596046448,0.0,False
1673878081.9137938,1568.0,False,1.6477547883987427,1131.0,0.07500000298023224,0.0,False,-0.3579677641391754,170.0,0.07500000298023224,0.0,False
1673878081.9641476,1567.0,False,1.6477547883987427,1131.0,0.05000000074505806,0.0,False,-0.3579677641391754,170.0,-0.012500000186264515,0.0,False
1673878082.0144215,1566.0,False,1.6477547883987427,1131.0,0.02500000037252903,0.0,False,-0.3579677641391754,170.0,0.23749999701976776,0.0,False
1673878082.0647798,1567.0,False,1.6477547883987427,1131.0,0.0625,0.0,False,-0.3579677641391754,170.0,0.11249999701976776,0.0,False
1673878082.1149611,1568.0,False,1.6477547883987427,1131.0,0.1875,0.0,False,-0.3579677641391754,170.0,0.03750000149011612,0.0,False
1673878082.1651418,1566.0,False,1.6477547883987427,1131.0,-0.012500000186264515,0.0,False,-0.3579677641391754,170.0,-0.05000000074505806,0.0,False
1673878082.2154782,1567.0,False,1.6477547883987427,1131.0,-0.012500000186264515,0.0,False,-0.3579677641391754,170.0,0.23749999701976776,0.0,False
1673878082.2656813,1568.0,False,1.6477547883987427,1131.0,0.20000000298023224,0.0,False,-0.3579677641391754,170.0,0.2750000059604645,0.0,False
