,timestamp,angle,safety_switch_pressed,flex_myobrick_pos_encoder,flex_myobrick_torque_encoder,flex_myobrick_current,flex_myobrick_pwm,flex_myobrick_in_running_state,extend_myobrick_pos_encoder,extend_myobrick_torque_encoder,extend_myobrick_current,extend_myobrick_pwm,extend_myobrick_in_running_state
49,1675347064.681606,1442.0,True,0.3759222030639648,-207.0,0.2125000059604644,0.0,False,-2.506348133087158,11.0,0.050000000745058,0.0,False
50,1675347064.7318969,1478.0,True,0.3759222030639648,-207.0,0.050000000745058,0.0,False,-2.506348133087158,11.0,0.1875,0.0,False
51,1675347064.782162,1506.0,True,0.3759222030639648,-207.0,0.0,0.0,False,-2.506348133087158,11.0,0.0,0.0,False
52,1675347064.8323967,1538.0,True,0.3759222030639648,-207.0,-0.0125000001862645,0.0,False,-2.506348133087158,11.0,0.1749999970197677,0.0,False
53,1675347064.8826199,1559.0,True,0.3759222030639648,-207.0,0.1124999970197677,0.0,False,-2.506348133087158,11.0,0.0375000014901161,0.0,False
54,1675347064.9328444,1586.0,True,0.3759222030639648,-207.0,0.050000000745058,0.0,False,-2.506348133087158,11.0,-0.025000000372529,0.0,False
55,1675347064.9830983,1606.0,True,0.3759222030639648,-207.0,0.0375000014901161,0.0,False,-2.506348133087158,11.0,-0.0125000001862645,0.0,False
56,1675347065.0333083,1634.0,True,0.3759222030639648,-207.0,0.025000000372529,0.0,False,-2.506348133087158,11.0,0.1375000029802322,0.0,False
57,1675347065.083685,1657.0,True,0.3759222030639648,-207.0,0.1124999970197677,0.0,False,-2.506348133087158,11.0,0.0750000029802322,0.0,False
58,1675347065.1339815,1673.0,True,0.3759222030639648,-207.0,0.1000000014901161,0.0,False,-2.506348133087158,11.0,0.2125000059604644,0.0,False
59,1675347065.1843264,1689.0,True,0.3759222030639648,-207.0,0.025000000372529,0.0,False,-2.506348133087158,11.0,0.0874999985098838,0.0,False
60,1675347065.2345154,1699.0,True,0.3759222030639648,-207.0,0.1375000029802322,0.0,False,-2.506348133087158,11.0,0.1000000014901161,0.0,False
61,1675347065.2847843,1711.0,True,0.3759222030639648,-207.0,-0.0375000014901161,0.0,False,-2.506348133087158,11.0,0.0750000029802322,0.0,False
62,1675347065.335017,1714.0,True,0.3759222030639648,-207.0,0.0125000001862645,0.0,False,-2.506348133087158,11.0,-0.0375000014901161,0.0,False
63,1675347065.3851774,1714.0,True,0.3759222030639648,-207.0,0.050000000745058,0.0,False,-2.506348133087158,11.0,0.1124999970197677,0.0,False
64,1675347065.4354262,1708.0,True,0.3759222030639648,-207.0,0.0,0.0,False,-2.506348133087158,11.0,0.1624999940395355,0.0,False
65,1675347065.4856513,1685.0,True,0.3759222030639648,-207.0,0.1000000014901161,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
66,1675347065.5358722,1665.0,True,0.3759222030639648,-207.0,0.0750000029802322,0.0,False,-2.506348133087158,11.0,-0.025000000372529,0.0,False
67,1675347065.5861058,1636.0,True,0.3759222030639648,-207.0,0.2249999940395355,0.0,False,-2.506348133087158,11.0,0.2000000029802322,0.0,False
68,1675347065.6363807,1615.0,True,0.3759222030639648,-207.0,0.0750000029802322,0.0,False,-2.506348133087158,11.0,0.125,0.0,False
69,1675347065.6867366,1586.0,True,0.3759222030639648,-207.0,0.125,0.0,False,-2.506348133087158,11.0,0.1000000014901161,0.0,False
70,1675347065.7369726,1567.0,True,0.3759222030639648,-207.0,0.1124999970197677,0.0,False,-2.506348133087158,11.0,0.1375000029802322,0.0,False
71,1675347065.7872062,1540.0,True,0.3759222030639648,-207.0,0.1500000059604644,0.0,False,-2.506348133087158,11.0,0.0874999985098838,0.0,False
72,1675347065.837393,1524.0,True,0.3759222030639648,-207.0,-0.0375000014901161,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
73,1675347065.8876917,1502.0,True,0.3759222030639648,-207.0,0.050000000745058,0.0,False,-2.506348133087158,11.0,-0.025000000372529,0.0,False
74,1675347065.9380465,1487.0,True,0.3759222030639648,-207.0,0.1875,0.0,False,-2.506348133087158,11.0,0.1875,0.0,False
75,1675347065.988341,1468.0,True,0.3759222030639648,-207.0,0.125,0.0,False,-2.506348133087158,11.0,0.0375000014901161,0.0,False
76,1675347066.0386035,1450.0,True,0.3759222030639648,-207.0,0.25,0.0,False,-2.506348133087158,11.0,0.1624999940395355,0.0,False
77,1675347066.0888221,1439.0,True,0.3759222030639648,-207.0,0.0375000014901161,0.0,False,-2.506348133087158,11.0,-0.025000000372529,0.0,False
78,1675347066.139131,1423.0,True,0.3759222030639648,-207.0,0.1624999940395355,0.0,False,-2.506348133087158,11.0,0.1875,0.0,False
79,1675347066.1893933,1413.0,True,0.3759222030639648,-207.0,0.1000000014901161,0.0,False,-2.506348133087158,11.0,0.1375000029802322,0.0,False
80,1675347066.2396686,1405.0,True,0.3759222030639648,-207.0,0.0125000001862645,0.0,False,-2.506348133087158,11.0,0.0125000001862645,0.0,False
81,1675347066.2898624,1404.0,True,0.3759222030639648,-207.0,-0.125,0.0,False,-2.506348133087158,11.0,0.1749999970197677,0.0,False
82,1675347066.3401875,1420.0,True,0.3759222030639648,-207.0,-0.0874999985098838,0.0,False,-2.506348133087158,11.0,0.0874999985098838,0.0,False
83,1675347066.3904083,1432.0,True,0.3759222030639648,-207.0,0.050000000745058,0.0,False,-2.506348133087158,11.0,0.025000000372529,0.0,False
84,1675347066.4407198,1454.0,True,0.3759222030639648,-207.0,-0.025000000372529,0.0,False,-2.506348133087158,11.0,0.0625,0.0,False
85,1675347066.4910226,1475.0,True,0.3759222030639648,-207.0,0.1000000014901161,0.0,False,-2.506348133087158,11.0,0.1000000014901161,0.0,False
86,1675347066.5412977,1506.0,True,0.3759222030639648,-207.0,0.1624999940395355,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
87,1675347066.5915132,1527.0,True,0.3759222030639648,-207.0,-0.025000000372529,0.0,False,-2.506348133087158,11.0,0.0874999985098838,0.0,False
88,1675347066.64182,1552.0,True,0.3759222030639648,-207.0,0.1124999970197677,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
89,1675347066.6920457,1570.0,True,0.3759222030639648,-207.0,-0.0125000001862645,0.0,False,-2.506348133087158,11.0,0.2125000059604644,0.0,False
90,1675347066.7423499,1592.0,True,0.3759222030639648,-207.0,0.2249999940395355,0.0,False,-2.506348133087158,11.0,0.1000000014901161,0.0,False
91,1675347066.7926183,1608.0,True,0.3759222030639648,-207.0,0.25,0.0,False,-2.506348133087158,11.0,0.025000000372529,0.0,False
92,1675347066.8428726,1632.0,True,0.3759222030639648,-207.0,0.1124999970197677,0.0,False,-2.506348133087158,11.0,-0.025000000372529,0.0,False
93,1675347066.8930886,1654.0,True,0.3759222030639648,-207.0,0.0625,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
94,1675347066.94351,1669.0,True,0.3759222030639648,-207.0,0.0375000014901161,0.0,False,-2.506348133087158,11.0,0.1624999940395355,0.0,False
95,1675347066.9937174,1683.0,True,0.3759222030639648,-207.0,0.050000000745058,0.0,False,-2.506348133087158,11.0,0.2249999940395355,0.0,False
96,1675347067.0442412,1700.0,True,0.3759222030639648,-207.0,0.1375000029802322,0.0,False,-2.506348133087158,11.0,0.1375000029802322,0.0,False
97,1675347067.0944805,1717.0,True,0.3759222030639648,-207.0,0.0750000029802322,0.0,False,-2.506348133087158,11.0,0.025000000372529,0.0,False
98,1675347067.14471,1727.0,True,0.3759222030639648,-207.0,0.025000000372529,0.0,False,-2.506348133087158,11.0,0.050000000745058,0.0,False
99,1675347067.1949725,1737.0,True,0.3759222030639648,-207.0,0.025000000372529,0.0,False,-2.5063610076904297,13.0,0.1000000014901161,0.0,False
100,1675347067.2452738,1738.0,True,0.3759222030639648,-207.0,0.0625,0.0,False,-2.5063610076904297,13.0,-0.025000000372529,0.0,False
101,1675347067.2954965,1732.0,True,0.3759222030639648,-207.0,0.0125000001862645,0.0,False,-2.5063610076904297,13.0,0.125,0.0,False
102,1675347067.345796,1725.0,True,0.3759222030639648,-207.0,0.0750000029802322,0.0,False,-2.5063610076904297,13.0,0.0625,0.0,False
103,1675347067.3960557,1708.0,True,0.3759222030639648,-207.0,0.2000000029802322,0.0,False,-2.5063610076904297,13.0,0.025000000372529,0.0,False
104,1675347067.4463122,1689.0,True,0.3759222030639648,-207.0,0.1375000029802322,0.0,False,-2.5063610076904297,13.0,-0.025000000372529,0.0,False
105,1675347067.4965632,1662.0,True,0.3759222030639648,-207.0,0.1500000059604644,0.0,False,-2.5063610076904297,13.0,0.1375000029802322,0.0,False
106,1675347067.5467687,1640.0,True,0.3759222030639648,-207.0,0.1624999940395355,0.0,False,-2.5063610076904297,13.0,-0.0625,0.0,False
107,1675347067.5970376,1612.0,True,0.3759222030639648,-207.0,0.0375000014901161,0.0,False,-2.5063610076904297,13.0,0.1875,0.0,False
108,1675347067.6472983,1593.0,True,0.3759222030639648,-207.0,0.0375000014901161,0.0,False,-2.5063610076904297,13.0,0.3125,0.0,False
109,1675347067.6975574,1568.0,True,0.3759222030639648,-207.0,0.0874999985098838,0.0,False,-2.5063610076904297,13.0,0.1500000059604644,0.0,False
110,1675347067.7478168,1549.0,True,0.3759222030639648,-207.0,-0.025000000372529,0.0,False,-2.5063610076904297,13.0,0.2000000029802322,0.0,False
111,1675347067.7980092,1527.0,True,0.3759222030639648,-207.0,0.1124999970197677,0.0,False,-2.5063610076904297,13.0,0.0625,0.0,False
112,1675347067.8482919,1505.0,True,0.3759222030639648,-207.0,0.1875,0.0,False,-2.5063610076904297,13.0,0.0375000014901161,0.0,False
113,1675347067.8985379,1489.0,True,0.3759222030639648,-207.0,0.0,0.0,False,-2.5063610076904297,13.0,0.1000000014901161,0.0,False
114,1675347067.9488604,1473.0,True,0.3759222030639648,-207.0,0.0625,0.0,False,-2.5063610076904297,13.0,0.1624999940395355,0.0,False
115,1675347067.9991386,1453.0,True,0.3759222030639648,-207.0,0.0750000029802322,0.0,False,-2.5063610076904297,13.0,0.1500000059604644,0.0,False
116,1675347068.04934,1436.0,True,0.3759222030639648,-207.0,0.1000000014901161,0.0,False,-2.5063610076904297,13.0,0.025000000372529,0.0,False
117,1675347068.0996277,1424.0,True,0.3759222030639648,-207.0,0.0375000014901161,0.0,False,-2.5063610076904297,13.0,0.0375000014901161,0.0,False
118,1675347068.1499493,1411.0,True,0.3759222030639648,-207.0,0.0375000014901161,0.0,False,-2.5063610076904297,13.0,0.1875,0.0,False
119,1675347068.2002063,1405.0,True,0.3759222030639648,-207.0,0.0375000014901161,0.0,False,-2.5063610076904297,13.0,-0.025000000372529,0.0,False
120,1675347068.250376,1415.0,True,0.3759222030639648,-207.0,0.1500000059604644,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
121,1675347068.3006573,1429.0,True,0.3759222030639648,-207.0,0.3000000119209289,0.0,False,-2.506348133087158,11.0,0.0125000001862645,0.0,False
122,1675347068.3509483,1445.0,True,0.3759222030639648,-207.0,0.050000000745058,0.0,False,-2.506348133087158,11.0,0.25,0.0,False
123,1675347068.4012287,1450.0,True,0.3759222030639648,-207.0,0.0,0.0,False,-2.506348133087158,11.0,0.025000000372529,0.0,False
124,1675347068.4514809,1446.0,True,0.3759222030639648,-207.0,0.2000000029802322,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
125,1675347068.5016434,1441.0,True,0.3759222030639648,-207.0,0.0750000029802322,0.0,False,-2.506348133087158,11.0,0.0750000029802322,0.0,False
126,1675347068.551934,1445.0,True,0.3759222030639648,-207.0,0.050000000745058,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
127,1675347068.6021488,1458.0,True,0.3759222030639648,-207.0,0.2000000029802322,0.0,False,-2.506348133087158,11.0,0.2000000029802322,0.0,False
128,1675347068.6523788,1475.0,True,0.3759222030639648,-207.0,0.1624999940395355,0.0,False,-2.506348133087158,11.0,0.125,0.0,False
129,1675347068.7025745,1491.0,True,0.3759222030639648,-207.0,0.125,0.0,False,-2.506348133087158,11.0,0.1375000029802322,0.0,False
130,1675347068.7528346,1510.0,True,0.3759222030639648,-207.0,0.0750000029802322,0.0,False,-2.506348133087158,11.0,0.1624999940395355,0.0,False
131,1675347068.803096,1524.0,True,0.3759222030639648,-207.0,-0.0750000029802322,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
132,1675347068.853379,1525.0,True,0.3759222030639648,-207.0,0.0625,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
133,1675347068.9036994,1514.0,True,0.3759222030639648,-207.0,0.1500000059604644,0.0,False,-2.506348133087158,11.0,0.0,0.0,False
134,1675347068.9540029,1493.0,True,0.3759222030639648,-207.0,0.2249999940395355,0.0,False,-2.506348133087158,11.0,0.0,0.0,False
135,1675347069.0042171,1471.0,True,0.3759222030639648,-207.0,0.1749999970197677,0.0,False,-2.506348133087158,11.0,-0.0125000001862645,0.0,False
136,1675347069.0544586,1452.0,True,0.3759222030639648,-207.0,0.050000000745058,0.0,False,-2.506348133087158,11.0,0.025000000372529,0.0,False
137,1675347069.1046576,1431.0,True,0.3759222030639648,-207.0,0.0625,0.0,False,-2.506348133087158,11.0,0.0874999985098838,0.0,False
138,1675347069.1548703,1419.0,True,0.3759222030639648,-207.0,0.125,0.0,False,-2.506348133087158,11.0,0.0625,0.0,False
139,1675347069.2050812,1410.0,True,0.3759222030639648,-207.0,0.0375000014901161,0.0,False,-2.506348133087158,11.0,0.0,0.0,False
140,1675347069.2553265,1410.0,True,0.3759222030639648,-207.0,0.2249999940395355,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
141,1675347069.305597,1426.0,True,0.3759222030639648,-207.0,0.1749999970197677,0.0,False,-2.506348133087158,11.0,0.1000000014901161,0.0,False
142,1675347069.3558936,1440.0,True,0.3759222030639648,-207.0,0.2249999940395355,0.0,False,-2.506348133087158,11.0,0.025000000372529,0.0,False
143,1675347069.4061322,1460.0,True,0.3759222030639648,-207.0,-0.0625,0.0,False,-2.506348133087158,11.0,0.1375000029802322,0.0,False
144,1675347069.4564276,1471.0,True,0.3759222030639648,-207.0,-0.025000000372529,0.0,False,-2.506348133087158,11.0,0.1875,0.0,False
145,1675347069.5066807,1478.0,True,0.3759222030639648,-207.0,0.1000000014901161,0.0,False,-2.506348133087158,11.0,-0.0750000029802322,0.0,False
146,1675347069.5570157,1469.0,True,0.3759222030639648,-207.0,0.0874999985098838,0.0,False,-2.506348133087158,11.0,0.2874999940395355,0.0,False
147,1675347069.6071773,1455.0,True,0.3759222030639648,-207.0,-0.0125000001862645,0.0,False,-2.506348133087158,11.0,0.125,0.0,False
148,1675347069.6575127,1449.0,True,0.3759222030639648,-207.0,0.1624999940395355,0.0,False,-2.506348133087158,11.0,0.1875,0.0,False
149,1675347069.7077389,1457.0,True,0.3759222030639648,-207.0,0.1500000059604644,0.0,False,-2.506348133087158,11.0,-0.0375000014901161,0.0,False
150,1675347069.757959,1468.0,True,0.3759222030639648,-207.0,0.050000000745058,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
151,1675347069.8082252,1487.0,True,0.3759222030639648,-207.0,0.0125000001862645,0.0,False,-2.506348133087158,11.0,-0.0125000001862645,0.0,False
152,1675347069.8584893,1504.0,True,0.3759222030639648,-207.0,0.1124999970197677,0.0,False,-2.506348133087158,11.0,0.1375000029802322,0.0,False
153,1675347069.9087985,1513.0,True,0.3759222030639648,-207.0,0.1124999970197677,0.0,False,-2.506348133087158,11.0,0.0125000001862645,0.0,False
154,1675347069.959066,1517.0,True,0.3759222030639648,-207.0,0.0750000029802322,0.0,False,-2.506348133087158,11.0,0.0625,0.0,False
155,1675347070.0093164,1506.0,True,0.3759222030639648,-207.0,0.025000000372529,0.0,False,-2.506348133087158,11.0,0.1375000029802322,0.0,False
156,1675347070.0595791,1487.0,True,0.3759222030639648,-207.0,0.0125000001862645,0.0,False,-2.506348133087158,11.0,-0.0375000014901161,0.0,False
157,1675347070.109828,1472.0,True,0.3759222030639648,-207.0,0.1624999940395355,0.0,False,-2.506348133087158,11.0,0.025000000372529,0.0,False
158,1675347070.1600513,1452.0,True,0.3759222030639648,-207.0,0.0625,0.0,False,-2.506348133087158,11.0,0.0750000029802322,0.0,False
159,1675347070.210407,1437.0,True,0.3759222030639648,-207.0,0.125,0.0,False,-2.506348133087158,11.0,0.1124999970197677,0.0,False
160,1675347070.260615,1419.0,True,0.3759222030639648,-207.0,0.1000000014901161,0.0,False,-2.506348133087158,11.0,0.1124999970197677,0.0,False
161,1675347070.3108768,1410.0,True,0.3759222030639648,-207.0,0.0375000014901161,0.0,False,-2.506348133087158,11.0,0.025000000372529,0.0,False
162,1675347070.3611453,1404.0,True,0.3759222030639648,-207.0,0.1500000059604644,0.0,False,-2.506348133087158,11.0,0.1000000014901161,0.0,False
163,1675347070.4114583,1415.0,True,0.3759222030639648,-207.0,-0.0375000014901161,0.0,False,-2.506348133087158,11.0,0.1624999940395355,0.0,False
164,1675347070.4617162,1434.0,True,0.3759222030639648,-207.0,0.1375000029802322,0.0,False,-2.506348133087158,11.0,0.1000000014901161,0.0,False
165,1675347070.5119553,1450.0,True,0.3759222030639648,-207.0,0.1000000014901161,0.0,False,-2.506348133087158,11.0,0.1375000029802322,0.0,False
166,1675347070.5622182,1480.0,True,0.3759222030639648,-207.0,0.2000000029802322,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
167,1675347070.612479,1513.0,True,0.3759222030639648,-207.0,0.0,0.0,False,-2.506348133087158,11.0,0.1375000029802322,0.0,False
168,1675347070.662703,1537.0,True,0.3759222030639648,-207.0,-0.0874999985098838,0.0,False,-2.506348133087158,11.0,0.125,0.0,False
169,1675347070.7130177,1559.0,True,0.3759222030639648,-207.0,0.0,0.0,False,-2.506348133087158,11.0,0.050000000745058,0.0,False
170,1675347070.763271,1592.0,True,0.3759222030639648,-207.0,0.0625,0.0,False,-2.506348133087158,11.0,0.050000000745058,0.0,False
171,1675347070.813598,1612.0,True,0.3759222030639648,-207.0,0.1500000059604644,0.0,False,-2.506348133087158,11.0,0.0375000014901161,0.0,False
172,1675347070.8638237,1612.0,True,0.3759222030639648,-207.0,0.25,0.0,False,-2.506348133087158,11.0,-0.0125000001862645,0.0,False
173,1675347070.914119,1592.0,True,0.3759222030639648,-207.0,0.25,0.0,False,-2.506348133087158,11.0,0.0125000001862645,0.0,False
174,1675347070.9643896,1571.0,True,0.3759222030639648,-207.0,0.0375000014901161,0.0,False,-2.506348133087158,11.0,0.1875,0.0,False
175,1675347071.0146413,1553.0,True,0.3759222030639648,-207.0,0.1000000014901161,0.0,False,-2.506348133087158,11.0,0.1500000059604644,0.0,False
176,1675347071.0649014,1551.0,True,0.3759222030639648,-207.0,0.2000000029802322,0.0,False,-2.506348133087158,11.0,0.1124999970197677,0.0,False
177,1675347071.1151497,1571.0,True,0.3759222030639648,-207.0,0.1624999940395355,0.0,False,-2.506348133087158,11.0,0.1000000014901161,0.0,False
178,1675347071.1653519,1593.0,True,0.3759222030639648,-207.0,-0.050000000745058,0.0,False,-2.506348133087158,11.0,0.2125000059604644,0.0,False
179,1675347071.2156868,1623.0,True,0.3759222030639648,-207.0,0.1624999940395355,0.0,False,-2.506348133087158,11.0,0.1000000014901161,0.0,False
180,1675347071.2659209,1645.0,True,0.3759222030639648,-207.0,-0.0625,0.0,False,-2.506348133087158,11.0,0.0125000001862645,0.0,False
181,1675347071.3161614,1673.0,True,0.3759222030639648,-207.0,0.1375000029802322,0.0,False,-2.506348133087158,11.0,0.0,0.0,False
182,1675347071.3664412,1686.0,True,0.3759222030639648,-207.0,0.1124999970197677,0.0,False,-2.506348133087158,11.0,0.0125000001862645,0.0,False
183,1675347071.4167442,1693.0,True,0.3759222030639648,-207.0,0.0625,0.0,False,-2.506348133087158,11.0,0.0375000014901161,0.0,False
184,1675347071.4670444,1681.0,True,0.3759222030639648,-207.0,0.125,0.0,False,-2.506348133087158,11.0,0.2249999940395355,0.0,False
185,1675347071.517271,1662.0,True,0.3759222030639648,-207.0,0.1124999970197677,0.0,False,-2.506348133087158,11.0,0.2874999940395355,0.0,False
186,1675347071.5675068,1658.0,True,0.3759222030639648,-207.0,0.2125000059604644,0.0,False,-2.506348133087158,11.0,0.1124999970197677,0.0,False
